Time,Angle,Error,Deriv,Sum,Cmd,Headroom,DesiredAng,Kp,Kd,Ki
0.20976948738098145,15.651583671569824,4.348416328430176,-0.049483299255371094,0.0,3.0,34899.0,0,0,0,0
0.41496920585632324,15.60815143585205,4.391848564147949,0.22672271728515625,0.0,3.0,34900.0,0,0,0,0
0.6293439865112305,15.83035945892334,4.16964054107666,-0.1770315170288086,0.0,3.0,34899.0,0,0,0,0
0.8389449119567871,15.653763771057129,4.346236228942871,0.000873565673828125,0.0,3.0,34899.0,0,0,0,0
1.049008846282959,15.653763771057129,4.346236228942871,0.000873565673828125,0.0,3.0,34899.0,0,0,0,0
1.2530076503753662,15.653763771057129,4.346236228942871,0.0004367828369140625,0.0,3.0,34899.0,0,0,0,0
1.4695568084716797,15.654637336730957,4.345362663269043,0.0,0.0,3.0,34899.0,0,0,0,0
1.6685056686401367,15.651583671569824,4.348416328430176,-0.05595970153808594,0.0,3.0,34901.0,0,0,0,0
1.8904361724853516,15.598213195800781,4.401786804199219,0.25385093688964844,0.0,3.0,34899.0,0,0,0,0
2.1002440452575684,15.841653823852539,4.158346176147461,-0.1874532699584961,0.0,3.0,34900.0,0,0,0,0
2.297229528427124,15.655509948730469,4.344490051269531,-0.0013093948364257812,0.0,3.0,34899.0,0,0,0,0
2.5074899196624756,15.653763771057129,4.346236228942871,0.0004367828369140625,0.0,3.0,34899.0,0,0,0,0
2.7168173789978027,15.652891159057617,4.347108840942383,-0.00043582916259765625,0.0,3.0,34899.0,0,0,0,0
2.9287497997283936,15.65245532989502,4.3475446701049805,0.0,0.0,3.0,34900.0,0,0,0,0
3.1462762355804443,15.654200553894043,4.345799446105957,-0.06805896759033203,0.0,3.0,34900.0,0,0,0,0
3.359834671020508,15.587433815002441,4.412566184997559,0.2564811706542969,0.0,3.0,34900.0,0,0,0,0
3.569632053375244,15.852517127990723,4.147482872009277,-0.19744396209716797,0.0,3.0,34900.0,0,0,0,0
3.7660253047943115,15.652891159057617,4.347108840942383,0.0008726119995117188,0.0,3.0,34899.0,0,0,0,0
3.979201078414917,15.654637336730957,4.345362663269043,0.0008726119995117188,0.0,3.0,34900.0,0,0,0,0
4.198959827423096,15.653763771057129,4.346236228942871,-0.0017442703247070312,0.0,3.0,34900.0,0,0,0,0
4.409426212310791,15.653327941894531,4.346672058105469,-0.0021810531616210938,0.0,3.0,34899.0,0,0,0,0
4.619510650634766,15.653763771057129,4.346236228942871,0.0013093948364257812,0.0,3.0,34898.0,0,0,0,0
4.829626083374023,15.618975639343262,4.381024360656738,0.1642160415649414,0.0,3.0,34899.0,0,0,0,0
5.039785385131836,15.793935775756836,4.206064224243164,-0.14235210418701172,0.0,3.0,34899.0,0,0,0,0
5.249955892562866,15.653763771057129,4.346236228942871,0.0004367828369140625,0.0,3.0,34899.0,0,0,0,0
5.460842847824097,15.655945777893066,4.344054222106934,-0.0026178359985351562,0.0,3.0,34899.0,0,0,0,0
5.668884992599487,15.65245532989502,4.3475446701049805,0.001308441162109375,0.0,3.0,34899.0,0,0,0,0
5.869492053985596,15.653763771057129,4.346236228942871,-0.0065402984619140625,0.0,3.0,34900.0,0,0,0,0
6.0896546840667725,15.650275230407715,4.349724769592285,0.0021800994873046875,0.0,3.0,34899.0,0,0,0,0
6.299337863922119,15.65638256072998,4.3436174392700195,0.06500816345214844,0.0,3.0,34900.0,0,0,0,0
6.495331048965454,15.7466459274292,4.253354072570801,-0.09200859069824219,0.0,3.0,34900.0,0,0,0,0
6.714035272598267,15.654200553894043,4.345799446105957,-0.0013093948364257812,0.0,3.0,34900.0,0,0,0,0
6.919073820114136,15.655509948730469,4.344490051269531,-0.0008726119995117188,0.0,3.0,34900.0,0,0,0,0
7.130686283111572,15.654200553894043,4.345799446105957,-0.0004367828369140625,0.0,3.0,34899.0,0,0,0,0
7.348203897476196,15.652891159057617,4.347108840942383,-0.0030517578125,0.0,3.0,34900.0,0,0,0,0
7.551829814910889,15.649839401245117,4.350160598754883,-0.05033111572265625,0.0,3.0,34900.0,0,0,0,0
7.763157606124878,15.654637336730957,4.345362663269043,0.03370952606201172,0.0,3.0,34899.0,0,0,0,0
7.979387998580933,15.686151504516602,4.313848495483398,-0.031950950622558594,0.0,3.0,34900.0,0,0,0,0
8.179592847824097,15.655073165893555,4.344926834106445,-0.0013093948364257812,0.0,3.0,34899.0,0,0,0,0
8.396180391311646,15.653327941894531,4.346672058105469,0.0008726119995117188,0.0,3.0,34899.0,0,0,0,0
8.596242666244507,15.655509948730469,4.344490051269531,-0.0017461776733398438,0.0,3.0,34899.0,0,0,0,0
8.818448543548584,15.654637336730957,4.345362663269043,-0.009592056274414062,0.0,3.0,34899.0,0,0,0,0
9.030200481414795,15.64548110961914,4.354518890380859,0.05694007873535156,0.0,3.0,34901.0,0,0,0,0
9.232364177703857,15.65245532989502,4.3475446701049805,0.0026178359985351562,0.0,3.0,34901.0,0,0,0,0
9.447434663772583,15.655073165893555,4.344926834106445,-0.0013093948364257812,0.0,3.0,34900.0,0,0,0,0
9.649775505065918,15.653763771057129,4.346236228942871,-0.00043582916259765625,0.0,3.0,34899.0,0,0,0,0
9.865768671035767,15.654637336730957,4.345362663269043,-0.0021820068359375,0.0,3.0,34899.0,0,0,0,0
10.079760074615479,15.642868041992188,4.3571319580078125,0.013951301574707031,0.0,3.0,34900.0,0,0,0,0
10.281081914901733,15.826299667358398,4.173700332641602,-0.060967445373535156,0.0,3.0,34900.0,0,0,0,0
10.497377395629883,16.14690589904785,3.8530941009521484,0.1264514923095703,0.0,3.0,34900.0,0,0,0,0
10.697729110717773,16.734926223754883,3.265073776245117,-0.2491455078125,0.0,3.0,34900.0,0,0,0,0
10.91540789604187,17.106239318847656,2.8937606811523438,-0.08308982849121094,0.0,3.0,34899.0,0,0,0,0
11.12975287437439,17.66357421875,2.33642578125,-0.08217048645019531,0.0,3.0,34900.0,0,0,0,0
11.333923578262329,18.206680297851562,1.7933197021484375,-0.13173484802246094,0.0,3.0,34900.0,0,0,0,0
11.549491882324219,18.70563316345215,1.2943668365478516,-0.10922050476074219,0.0,3.0,34899.0,0,0,0,0
11.747654914855957,19.283782958984375,0.716217041015625,-0.11319160461425781,0.0,3.0,34900.0,0,0,0,0
11.965599536895752,19.958755493164062,0.0412445068359375,0.2713146209716797,0.0,3.0,34900.0,0,0,0,0
12.179749011993408,20.88492202758789,-0.8849220275878906,-0.3416595458984375,0.0,3.0,34899.0,0,0,0,0
12.380915880203247,21.217004776000977,-1.2170047760009766,-0.10567283630371094,0.0,3.0,34900.0,0,0,0,0
12.586681127548218,21.829174041748047,-1.8291740417480469,-0.11270523071289062,0.0,3.0,34899.0,0,0,0,0
12.798051595687866,22.654645919799805,-2.6546459197998047,-0.1557636260986328,0.0,3.0,34900.0,0,0,0,0
13.014891386032104,23.60684585571289,-3.6068458557128906,-0.21257781982421875,0.0,3.0,34900.0,0,0,0,0
