Time,Angle,Error,Deriv,Sum,Cmd,Headroom,DesiredAng,Kp,Kd,Ki
0.20943045616149902,17.585113525390625,2.414886474609375,-0.0030918121337890625,0.0,-0.0,34893.0,0,0,0,0
0.4193899631500244,17.513187408447266,2.4868125915527344,0.030015945434570312,0.0,-0.0,34895.0,0,0,0,0
0.6292943954467773,17.539520263671875,2.460479736328125,-0.014101028442382812,0.0,-0.0,34893.0,0,0,0,0
0.8398399353027344,17.508913040161133,2.491086959838867,0.013446807861328125,0.0,-0.0,34893.0,0,0,0,0
1.049260139465332,17.574607849121094,2.4253921508789062,-0.00555419921875,0.0,-0.0,34894.0,0,0,0,0
1.2592995166778564,17.570287704467773,2.4297122955322266,-0.0018520355224609375,0.0,-0.0,34894.0,0,0,0,0
1.4694697856903076,17.507080078125,2.492919921875,-0.049835205078125,0.0,-0.0,34894.0,0,0,0,0
1.679121494293213,17.507080078125,2.492919921875,0.11153221130371094,0.0,-0.0,34894.0,0,0,0,0
1.890207052230835,17.567203521728516,2.4327964782714844,-0.008626937866210938,0.0,-0.0,34894.0,0,0,0,0
2.1001923084259033,17.83142852783203,2.1685714721679688,-0.2968177795410156,0.0,-0.0,34894.0,0,0,0,0
2.3092398643493652,17.529706954956055,2.4702930450439453,-0.017129898071289062,0.0,3.5,34894.0,0,0,0,0
2.5193839073181152,17.687442779541016,2.3125572204589844,-0.043270111083984375,0.0,3.5,34890.0,0,0,0,0
2.729949712753296,18.008811950683594,1.9911880493164062,-0.06738471984863281,0.0,3.5,34891.0,0,0,0,0
2.9400837421417236,18.236268997192383,1.7637310028076172,-0.05014991760253906,0.0,3.5,34891.0,0,0,0,0
3.1495871543884277,18.843379974365234,1.1566200256347656,-0.11836051940917969,0.0,3.5,34889.0,0,0,0,0
3.3594517707824707,19.50617218017578,0.49382781982421875,-0.0838775634765625,0.0,3.5,34891.0,0,0,0,0
3.5692453384399414,20.09950065612793,-0.09950065612792969,-0.10628890991210938,0.0,3.5,34890.0,0,0,0,0
3.78039813041687,20.611648559570312,-0.6116485595703125,-0.17504310607910156,0.0,3.5,34890.0,0,0,0,0
3.9899003505706787,21.055898666381836,-1.055898666381836,0.3460121154785156,0.0,3.5,34889.0,0,0,0,0
4.1997270584106445,21.757356643676758,-1.7573566436767578,-0.18163299560546875,0.0,3.5,34891.0,0,0,0,0
4.409987926483154,22.9595890045166,-2.9595890045166016,-0.7166576385498047,0.0,3.5,34891.0,0,0,0,0
4.619364500045776,22.936220169067383,-2.936220169067383,-0.11713027954101562,0.0,3.5,34890.0,0,0,0,0
4.829796314239502,23.620325088500977,-3.6203250885009766,-0.116058349609375,0.0,3.5,34891.0,0,0,0,0
5.04001259803772,24.37447738647461,-4.374477386474609,-0.06235313415527344,0.0,3.5,34890.0,0,0,0,0
5.249827146530151,25.354660034179688,-5.3546600341796875,-0.07567214965820312,0.0,3.5,34891.0,0,0,0,0
5.459335088729858,26.259281158447266,-6.259281158447266,-0.1531219482421875,0.0,3.5,34890.0,0,0,0,0
5.670583724975586,27.351598739624023,-7.351598739624023,-0.14775466918945312,0.0,3.5,34890.0,0,0,0,0
5.880229949951172,28.39008331298828,-8.390083312988281,-0.1983203887939453,0.0,3.5,34891.0,0,0,0,0
6.089342355728149,29.794408798217773,-9.794408798217773,-0.366180419921875,0.0,3.5,34890.0,0,0,0,0
6.299880743026733,31.261978149414062,-11.261978149414062,-0.4021873474121094,0.0,3.5,34890.0,0,0,0,0
6.509671926498413,32.601444244384766,-12.601444244384766,-0.125396728515625,0.0,3.5,34891.0,0,0,0,0
6.719675302505493,33.64250183105469,-13.642501831054688,2.4801254272460938,0.0,-0.0,34890.0,0,0,0,0
6.930052042007446,35.445194244384766,-15.445194244384766,-0.607086181640625,0.0,-0.0,34894.0,0,0,0,0
7.139368772506714,37.19236373901367,-17.192363739013672,-2.4166107177734375,0.0,-0.0,34894.0,0,0,0,0
7.3495261669158936,34.828495025634766,-14.828495025634766,0.024051666259765625,0.0,-0.0,34893.0,0,0,0,0
7.559140205383301,34.84773254394531,-14.847732543945312,-0.00481414794921875,0.0,-0.0,34894.0,0,0,0,0
7.769180059432983,34.867000579833984,-14.867000579833984,-0.024082183837890625,0.0,-0.0,34894.0,0,0,0,0
7.980202913284302,34.867000579833984,-14.867000579833984,0.00965118408203125,0.0,-0.0,34893.0,0,0,0,0
8.18973445892334,34.891136169433594,-14.891136169433594,-0.024135589599609375,0.0,-0.0,34893.0,0,0,0,0
8.39940595626831,34.8621826171875,-14.8621826171875,0.014469146728515625,0.0,-0.0,34894.0,0,0,0,0
8.609436511993408,34.88147735595703,-14.881477355957031,0.0,0.0,-0.0,34892.0,0,0,0,0
8.819659948348999,34.891136169433594,-14.891136169433594,0.00966644287109375,0.0,-0.0,34895.0,0,0,0,0
9.030337810516357,34.88630676269531,-14.886306762695312,-0.1201171875,0.0,-0.0,34894.0,0,0,0,0
9.239065885543823,34.8621826171875,-14.8621826171875,-0.3652801513671875,0.0,-0.0,34894.0,0,0,0,0
9.44924283027649,34.809288024902344,-14.809288024902344,1.1165885925292969,0.0,-0.0,34892.0,0,0,0,0
9.659531116485596,34.9056396484375,-14.9056396484375,2.0951004028320312,0.0,-0.0,34894.0,0,0,0,0
9.869980573654175,36.49834442138672,-16.49834442138672,-1.5878677368164062,0.0,-0.0,34893.0,0,0,0,0
10.079570770263672,37.41079330444336,-17.41079330444336,-2.5148239135742188,0.0,-0.0,34894.0,0,0,0,0
