Time,Angle,Error,Deriv,Sum,Cmd,Headroom,DesiredAng,Kp,Kd,Ki
0.2095508575439453,22.08441925048828,-2.0844192504882812,-0.0036773681640625,0.0,0.0,34889.0,0.0,0.0,0.0,0.0
0.41916465759277344,22.07584571838379,-2.075845718383789,0.009798049926757812,0.0,-0.0,34887.0,0.0,0.0,0.0,0.0
0.6296727657318115,22.08319091796875,-2.08319091796875,0.0,0.0,-0.0,34888.0,0.0,0.0,0.0,0.0
0.839238166809082,22.08319091796875,-2.08319091796875,-0.001224517822265625,0.0,0.0,34890.0,0.0,0.0,0.0,0.0
1.0489754676818848,22.077070236206055,-2.0770702362060547,0.0024471282958984375,0.0,-0.0,34889.0,0.0,0.0,0.0,0.0
1.2583365440368652,22.08932113647461,-2.0893211364746094,-0.008579254150390625,0.0,0.0,34888.0,0.0,0.0,0.0,0.0
1.469907522201538,22.08074188232422,-2.0807418823242188,0.0036773681640625,0.0,-0.0,34888.0,0.0,0.0,0.0,0.0
1.6794586181640625,22.08074188232422,-2.0807418823242188,-0.001224517822265625,0.0,0.0,34888.0,0.0,0.0,0.0,0.0
1.889094591140747,22.085643768310547,-2.085643768310547,0.0012264251708984375,0.0,-0.0,34888.0,0.0,0.0,0.0,0.0
2.099574565887451,22.081966400146484,-2.0819664001464844,0.0,0.0,-0.0,34888.0,0.0,0.0,0.0,0.0
2.3091351985931396,22.08319091796875,-2.08319091796875,0.0,0.0,-0.0,34889.0,0.0,0.0,0.0,0.0
2.5196969509124756,22.085643768310547,-2.085643768310547,-0.009798049926757812,0.0,0.0,34890.0,0.0,0.0,0.0,0.0
2.7292542457580566,22.077070236206055,-2.0770702362060547,0.008573532104492188,0.0,-0.0,34888.0,0.0,0.0,0.0,0.0
2.9389774799346924,22.081966400146484,-2.0819664001464844,0.002452850341796875,0.0,-0.0,34888.0,0.0,0.0,0.0,0.0
3.149369239807129,22.081966400146484,-2.0819664001464844,-0.001224517822265625,0.0,0.0,34889.0,0.0,0.0,0.0,0.0
3.359083652496338,22.08074188232422,-2.0807418823242188,-0.007343292236328125,0.0,0.0,34889.0,0.0,0.0,0.0,0.0
3.5694875717163086,22.077070236206055,-2.0770702362060547,0.0036716461181640625,0.0,-0.0,34888.0,0.0,0.0,0.0,0.0
3.7790980339050293,22.078292846679688,-2.0782928466796875,0.0048980712890625,0.0,-0.0,34888.0,0.0,0.0,0.0,0.0
3.988764524459839,22.078292846679688,-2.0782928466796875,-0.0012226104736328125,0.0,0.0,34888.0,0.0,0.0,0.0,0.0
4.199159383773804,22.081966400146484,-2.0819664001464844,0.0,0.0,-0.0,34888.0,0.0,0.0,0.0,0.0
4.408889293670654,22.081966400146484,-2.0819664001464844,-0.00244903564453125,0.0,0.0,34889.0,0.0,0.0,0.0,0.0
4.618438720703125,22.08441925048828,-2.0844192504882812,-0.002452850341796875,0.0,0.0,34889.0,0.0,0.0,0.0,0.0
4.828994035720825,22.08074188232422,-2.0807418823242188,-0.0048961639404296875,0.0,0.0,34887.0,0.0,0.0,0.0,0.0
5.0385565757751465,22.07584571838379,-2.075845718383789,0.0048961639404296875,0.0,-0.0,34888.0,0.0,0.0,0.0,0.0
