Time,Angle,Error,Deriv,Sum,Cmd,Headroom,DesiredAng,Kp,Kd,Ki
0.20868992805480957,21.653831481933594,-1.6538314819335938,-0.036861419677734375,0.0,1.0,34890.0,0,0,0,0
0.4040036201477051,21.376312255859375,-1.376312255859375,-0.02108001708984375,0.0,1.0,34890.0,0,0,0,0
0.6285841464996338,21.220264434814453,-1.2202644348144531,0.33606529235839844,0.0,1.0,34889.0,0,0,0,0
0.8384842872619629,21.159658432006836,-1.159658432006836,0.014024734497070312,0.0,1.0,34891.0,0,0,0,0
1.0451111793518066,20.91815948486328,-0.9181594848632812,0.02921295166015625,0.0,1.0,34891.0,0,0,0,0
1.2585642337799072,20.84050941467285,-0.8405094146728516,0.024753570556640625,0.0,1.0,34891.0,0,0,0,0
1.468693733215332,20.800472259521484,-0.8004722595214844,-0.0010242462158203125,0.0,1.0,34890.0,0,0,0,0
1.664069414138794,20.62860107421875,-0.62860107421875,0.009992599487304688,0.0,1.0,34890.0,0,0,0,0
1.8866868019104004,20.511777877807617,-0.5117778778076172,-0.03231620788574219,0.0,1.0,34890.0,0,0,0,0
2.096877336502075,20.37186622619629,-0.37186622619628906,0.028911590576171875,0.0,1.0,34890.0,0,0,0,0
2.304533004760742,20.095808029174805,-0.09580802917480469,0.5019073486328125,0.0,1.0,34889.0,0,0,0,0
2.5066587924957275,20.176605224609375,-0.176605224609375,0.041233062744140625,0.0,1.0,34891.0,0,0,0,0
2.7200844287872314,19.95242691040039,0.047573089599609375,0.03532981872558594,0.0,1.0,34889.0,0,0,0,0
2.93684720993042,19.72333335876465,0.27666664123535156,0.06049346923828125,0.0,1.0,34890.0,0,0,0,0
3.146899461746216,19.55617332458496,0.44382667541503906,0.048671722412109375,0.0,1.0,34890.0,0,0,0,0
3.35257887840271,19.313213348388672,0.6867866516113281,0.01558685302734375,0.0,1.0,34890.0,0,0,0,0
3.5695228576660156,19.041284561157227,0.9587154388427734,-0.0710601806640625,0.0,1.0,34890.0,0,0,0,0
3.77085542678833,18.820589065551758,1.1794109344482422,0.45259666442871094,0.0,1.0,34890.0,0,0,0,0
3.9870970249176025,19.033437728881836,0.9665622711181641,-0.30916595458984375,0.0,1.0,34889.0,0,0,0,0
4.198669672012329,18.60153579711914,1.3984642028808594,0.0043926239013671875,0.0,1.0,34890.0,0,0,0,0
4.40455174446106,18.444669723510742,1.5553302764892578,0.0393829345703125,0.0,1.0,34890.0,0,0,0,0
4.619527578353882,18.333620071411133,1.6663799285888672,0.057750701904296875,0.0,1.0,34889.0,0,0,0,0
4.821742057800293,18.232131958007812,1.7678680419921875,-0.0006885528564453125,0.0,1.0,34890.0,0,0,0,0
5.036134719848633,18.14181137084961,1.8581886291503906,-0.039264678955078125,0.0,1.0,34891.0,0,0,0,0
5.248737573623657,17.933549880981445,2.0664501190185547,0.3916664123535156,0.0,-0.0,34890.0,0,0,0,0
5.455129623413086,18.304950714111328,1.6950492858886719,-0.3074226379394531,0.0,-0.0,34892.0,0,0,0,0
