Time,Angle,Error,Deriv,Sum,Cmd,Headroom,DesiredAng,Kp,Kd,Ki
0.03309178352355957,20.932493209838867,0.06750679016113281,-0.011978192254900932,2.0,0.3676939010620117,34868.0,0.3,5.5,0.3,0
0.06720113754272461,20.944032669067383,0.05596733093261719,-0.3296552002429962,2.0,0.20892375707626343,34867.0,0.3,5.5,0.3,0
0.10229325294494629,20.956640243530273,0.04335975646972656,-0.3602164089679718,2.0,0.1304137408733368,34867.0,0.3,5.5,0.3,0
0.13738679885864258,20.986637115478516,0.013362884521484375,-0.8570207953453064,2.0,0.18361037969589233,34867.0,0.3,5.5,0.3,0
0.17247867584228516,20.962833404541016,0.037166595458984375,0.680084228515625,2.0,0.40844154357910156,34866.0,0.3,5.5,0.3,0
0.20757198333740234,20.95737648010254,0.04262351989746094,0.1559121310710907,2.0,0.2812030017375946,34867.0,0.3,5.5,0.3,0
0.24266624450683594,20.958850860595703,0.041149139404296875,-0.04216879606246948,2.0,0.21366962790489197,34868.0,0.3,5.5,0.3,0
0.27712583541870117,20.95990562438965,0.04009437561035156,-0.03015792742371559,2.0,0.21147169172763824,34868.0,0.3,5.5,0.3,0
0.31221938133239746,20.963489532470703,0.036510467529296875,-0.1023973748087883,2.0,0.17008835077285767,34868.0,0.3,5.5,0.3,0
0.34731435775756836,20.972755432128906,0.02724456787109375,-0.264739990234375,2.0,0.07042312622070312,34868.0,0.3,5.5,0.3,0
0.3824045658111572,20.944955825805664,0.05504417419433594,0.7942744493484497,2.0,0.5410252809524536,34868.0,0.3,5.5,0.3,0
0.4174981117248535,20.919876098632812,0.0801239013671875,0.7165527939796448,2.0,0.6556472778320312,34867.0,0.3,5.5,0.3,0
0.4525947570800781,20.9127140045166,0.08728599548339844,0.20467489957809448,2.0,0.5414754748344421,34867.0,0.3,5.5,0.3,0
0.487684965133667,20.898639678955078,0.10136032104492188,0.4021127223968506,2.0,0.6781156063079834,34867.0,0.3,5.5,0.3,0
0.522777795791626,20.921972274780273,0.07802772521972656,-0.6666019558906555,2.0,0.22917188704013824,34867.0,0.3,5.5,0.3,0
0.5578763484954834,20.93331527709961,0.06668472290039062,-0.32405298948287964,2.0,0.269550085067749,34867.0,0.3,5.5,0.3,0
0.592944860458374,20.951032638549805,0.04896736145019531,-0.5061666965484619,2.0,0.11747047305107117,34867.0,0.3,5.5,0.3,0
0.6270346641540527,20.9328670501709,0.06713294982910156,0.5190494656562805,2.0,0.5249460935592651,34866.0,0.3,5.5,0.3,0
0.6631364822387695,20.925779342651367,0.07422065734863281,0.20251677930355072,2.0,0.4689686596393585,34868.0,0.3,5.5,0.3,0
0.745347261428833,20.9105281829834,0.08947181701660156,0.43578019738197327,2.0,0.6228290796279907,34868.0,0.3,5.5,0.3,0
